"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.457592Z,system:node:k8s-master-perfspec,patch,pods,status,kube-controller-manager-k8s-master-perfspec,,/api/v1/namespaces/kube-system/pods/kube-controller-manager-k8s-master-perfspec/status,6a6ccb6a-f3a2-4bdc-9e9e-6b0734c88913,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.440775Z,system:apiserver,create,apiservices,,v1.velero.io,,/apis/apiregistration.k8s.io/v1/apiservices,24eb721b-10ab-4239-9c38-eb5d32e0e68a,ResponseComplete,201,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.475038Z,system:apiserver,get,prioritylevelconfigurations,,workload-low,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations/workload-low,017eccb4-af5e-422d-8e9d-395b058fa514,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.476352Z,system:apiserver,create,apiservices,,v1alpha1.elbv2.k8s.aws,,/apis/apiregistration.k8s.io/v1/apiservices,5f99735e-8719-449f-ada2-0cb173c92185,ResponseComplete,201,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.496257Z,system:apiserver,create,apiservices,,v1alpha1.traefik.containo.us,,/apis/apiregistration.k8s.io/v1/apiservices,a6ff75b8-65f2-4dd8-8b57-1df21922d487,ResponseComplete,201,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.518778Z,system:apiserver,get,,,,,/readyz,04a23977-a57a-451d-9fbd-6eb59eab261e,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.517680Z,system:apiserver,update,customresourcedefinitions,status,engines.longhorn.io,,/apis/apiextensions.k8s.io/v1/customresourcedefinitions/engines.longhorn.io/status,d55d9fa4-d2b5-4632-aaae-3dcf504e2e1f,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.553888Z,system:apiserver,create,apiservices,,v1beta1.appprotect.f5.com,,/apis/apiregistration.k8s.io/v1/apiservices,8fa45cdc-0670-46a7-a096-b25a7120cc61,ResponseComplete,201,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.555428Z,system:apiserver,create,apiservices,,v1alpha1.k8s.nginx.org,,/apis/apiregistration.k8s.io/v1/apiservices,63b6ff13-1d52-42d8-b3e0-23674d4086b2,ResponseComplete,201,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.600368Z,system:apiserver,list,prioritylevelconfigurations,,,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations,6c6adfcb-d526-40b7-9649-02db242c2a0f,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.604848Z,system:apiserver,get,,,,,/readyz,f2c6c59e-aff0-4d19-b2d9-3c32729e2d33,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.611741Z,system:apiserver,get,flowschemas,,workload-leader-election,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/flowschemas/workload-leader-election,c6d43399-9e32-4fcd-95d4-9d2c79e3cc5a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.622311Z,system:apiserver,get,flowschemas,,service-accounts,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/flowschemas/service-accounts,2f106d8e-dda9-4ed1-b9f7-0ed529d55204,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.631065Z,system:apiserver,get,prioritylevelconfigurations,,node-high,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations/node-high,ee0c6d14-4d3c-4bfb-8522-4ab25fc73eb6,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.637162Z,system:apiserver,get,prioritylevelconfigurations,,global-default,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations/global-default,53099f5b-bf5c-44c1-8cbc-559b0ad461c0,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.647758Z,system:apiserver,get,prioritylevelconfigurations,,catch-all,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/prioritylevelconfigurations/catch-all,1ed3d76d-cc39-44d2-86d7-0669d241b38a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.715078Z,system:apiserver,get,,,,,/readyz,c76a7e05-b86b-4e36-b7b8-98711cea9eef,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.897395Z,system:node:k8s-node-1-perfspec,watch,csidrivers,,,,/apis/storage.k8s.io/v1/csidrivers?allowWatchBookmarks=true&resourceVersion=6577334&timeout=7m53s&timeoutSeconds=473&watch=true,e921890b-8c4d-4a81-9f1c-6be5b390e5ef,ResponseComplete,200,,,
